dp_id,mistakes
5eb8e8b34ed529b81dde928b,"[{""x"":0.711771177117712,""y"":0.7428043879656783,""w"":0.009126838609786945,""h"":0.013323196118895061,""type"":""0""},{""x"":0.5900256692335901,""y"":0.13489736070381234,""w"":0.007334066740007355,""h"":0.01303356142065819,""type"":""0""},{""x"":0.5998044248869332,""y"":0.3495166720973173,""w"":0.006356191174673016,""h"":0.01303356142065819,""type"":""0""},{""x"":0.5979709082019313,""y"":0.6612360160747257,""w"":0.006356191174673016,""h"":0.011295753231237174,""type"":""0""},{""x"":0.39261703948172555,""y"":0.43173672205930247,""w"":0.010267693436010231,""h"":0.013033561420658148,""type"":""0""},{""x"":0.050605060506050605,""y"":0.5125448028673837,""w"":0.00953428676200953,""h"":0.011730205278592375,""type"":""0""},{""x"":0.14252536364747578,""y"":0.09992397089171283,""w"":0.007823004522674478,""h"":0.01216465732594766,""type"":""0""},{""x"":0.1322576702114655,""y"":0.22765287281416316,""w"":0.006845128957340185,""h"":0.011295753231237132,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca629,"[{""x"":0.03051786660147496,""y"":0.05430650591940914,""w"":0.006193211913783969,""h"":0.00984757974005285,""type"":""5""},{""x"":0.00260766817422483,""y"":0.16842257702472757,""w"":0.0088008800880088,""h"":0.01100611853300026,""type"":""5""},{""x"":0.43184976933907376,""y"":0.14301517766272837,""w"":0.010104714175121191,""h"":0.01332319611889504,""type"":""1""},{""x"":0.4657494556039965,""y"":0.4398907433554983,""w"":0.006356191174673016,""h"":0.01390246551536872,""type"":""0""},{""x"":0.46938932576385195,""y"":0.48130850520336765,""w"":0.005867253392005846,""h"":0.013516285917719641,""type"":""0""},{""x"":0.45569906784917164,""y"":0.5195402853706319,""w"":0.006736476116747429,""h"":0.01042684913652652,""type"":""3""},{""x"":0.48970740695468695,""y"":0.6000587314804762,""w"":0.007823004522674525,""h"":0.01390246551536872,""type"":""0""},{""x"":0.5568548624409764,""y"":0.7442968112024267,""w"":0.00586725339200594,""h"":0.01216465732594766,""type"":""0""},{""x"":0.5759234359649955,""y"":0.7712328381384538,""w"":0.0083119423053416,""h"":0.016509177799500348,""type"":""0""},{""x"":0.9079710440179822,""y"":0.2838741859052491,""w"":0.008112745430921624,""h"":0.01776426149186004,""type"":""5""},{""x"":0.9149972610429767,""y"":0.3203681578830922,""w"":0.009561449972157689,""h"":0.0158333635036144,""type"":""5""},{""x"":0.9359084056553804,""y"":0.5439218951763755,""w"":0.01216911814638253,""h"":0.01506100430831612,""type"":""5""},{""x"":0.9550177239946217,""y"":0.6837510911584985,""w"":0.010865284059270204,""h"":0.01583336350361444,""type"":""5""},{""x"":0.9511062217332845,""y"":0.7401333124152718,""w"":0.012603729508753369,""h"":0.010813028734175596,""type"":""5""},{""x"":0.9700118159964146,""y"":0.9223779008725245,""w"":0.013472952233494859,""h"":0.01969515948010572,""type"":""5""},{""x"":0.9713156500835269,""y"":0.9880284324728769,""w"":0.021513262437354894,""h"":0.009268310343579202,""type"":""5""}]"
5eba3b8dc93a0f33dbb62f88,"[{""x"":0.45314276932534203,""y"":0.43788921665027863,""w"":0.004671891808821213,""h"":0.014421501147164938,""type"":""1""},{""x"":0.44502843092054717,""y"":0.9361957828034523,""w"":0.005901337021668951,""h"":0.011362394843220958,""type"":""5""},{""x"":0.43248808974950065,""y"":0.9659128154703376,""w"":0.00442600276625176,""h"":0.013984485960887034,""type"":""5""},{""x"":0.4369140925157524,""y"":0.960231618048727,""w"":0.0034424465959735705,""h"":0.006118212607888298,""type"":""5""},{""x"":0.939511295527893,""y"":0.8487927455479077,""w"":0.013032119256185639,""h"":0.021850759313886275,""type"":""3""},{""x"":0.9304134009528201,""y"":0.6897192177428164,""w"":-0.006639004149377593,""h"":0.017917622637386655,""type"":""1""},{""x"":0.9097587213769787,""y"":0.5481262973888341,""w"":-0.007622560319655783,""h"":0.01398448596088712,""type"":""1""},{""x"":0.8927923774396803,""y"":0.44411668305473584,""w"":-0.010327339787920617,""h"":0.01748060745110892,""type"":""1""},{""x"":0.8650069156293224,""y"":0.35977275210313514,""w"":-0.006147226064238499,""h"":0.01485851633344259,""type"":""1""},{""x"":0.0024588904256954047,""y"":0.014275829418405626,""w"":0.00901593156088315,""h"":0.016315233621034993,""type"":""4""}]"
5eb9108e3ea35257f92c7e1d,"[{""x"":0.27722772277227725,""y"":0.4431410883023785,""w"":0.010267693436010231,""h"":0.019550342130987348,""type"":""0""},{""x"":0.44688913335778035,""y"":0.5791607834618586,""w"":0.00880088008800877,""h"":0.01100611853300026,""type"":""0""},{""x"":0.47356944199220974,""y"":0.33715490226840283,""w"":0.006084559073191265,""h"":0.01119920833182484,""type"":""0""},{""x"":0.6099830833563458,""y"":0.06256109481915934,""w"":0.009778755653343109,""h"":0.01824698598892148,""type"":""0""},{""x"":0.6759157397221204,""y"":0.08812135693856157,""w"":0.007171087479118361,""h"":0.00926831034357915,""type"":""0""}]"
5eb8e09b7a323910dcdec4f5,"[{""x"":0.14717027258281384,""y"":0.10600629955468667,""w"":0.008800880088008793,""h"":0.0231707758589479,""type"":""4""},{""x"":0.48746417851661766,""y"":0.7373978735985908,""w"":0.006845128957340185,""h"":0.01042684913652652,""type"":""0""},{""x"":0.7618872998410949,""y"":0.732920603888346,""w"":0.027706474351138825,""h"":0.04865862930379064,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca61c,"[{""x"":0.5383204987165368,""y"":0.03301835559900076,""w"":0.008148963044452512,""h"":0.01216465732594765,""type"":""0""},{""x"":0.5978079289410407,""y"":0.4999094891568007,""w"":0.005867253392005846,""h"":0.011295753231237174,""type"":""0""},{""x"":0.5890070488530319,""y"":0.5181564751457223,""w"":0.00586725339200594,""h"":0.010426849136526603,""type"":""0""},{""x"":0.6119871246383882,""y"":0.5442235979870387,""w"":0.00928981787067594,""h"":0.014771369610079207,""type"":""0""},{""x"":0.5858289532656958,""y"":0.7136598964555952,""w"":0.008067473414008016,""h"":0.020853698273053205,""type"":""0""},{""x"":0.9531434624943976,""y"":0.5100829079323704,""w"":0.009778755653343203,""h"":0.01390246551536872,""type"":""0""},{""x"":0.8340871124149454,""y"":0.2899605372723655,""w"":0.011734506784011786,""h"":0.01737808189421092,""type"":""0""},{""x"":0.9018864849447911,""y"":0.08515260128163354,""w"":0.009778755653343015,""h"":0.01448173491184244,""type"":""0""}]"
5eba0d7a8d4eadb54de2256c,"[{""x"":0.4886933137758219,""y"":0.5958509829477573,""w"":0.007334066740007355,""h"":0.01216465732594766,""type"":""0""},{""x"":0.605060506050605,""y"":0.6462474204409688,""w"":0.007334066740007355,""h"":0.01042684913652652,""type"":""0""},{""x"":0.5801246791345801,""y"":0.6392961876832844,""w"":0.005378315609338677,""h"":0.01216465732594766,""type"":""0""},{""x"":0.5880699181029213,""y"":0.1644400999239709,""w"":0.007334066740007355,""h"":0.01303356142065819,""type"":""0""},{""x"":0.5680234690135679,""y"":0.14097968936678615,""w"":0.005867253392005846,""h"":0.01303356142065819,""type"":""0""},{""x"":0.8831438699425499,""y"":0.16248506571087212,""w"":0.007334066740007355,""h"":0.01390246551536876,""type"":""0""},{""x"":0.9315487104265981,""y"":0.10861301183881829,""w"":0.009289817870676034,""h"":0.01303356142065819,""type"":""0""},{""x"":0.9359491504706027,""y"":0.0695123275768437,""w"":0.007823004522674525,""h"":0.01303356142065819,""type"":""0""},{""x"":0.9210637113094027,""y"":0.49836477076620445,""w"":0.011082589740455529,""h"":0.02201223706600052,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca686,"[{""x"":0.7022368903557022,""y"":0.6034538937764744,""w"":0.008800880088008863,""h"":0.01564027370478986,""type"":""0""},{""x"":0.6985698569856986,""y"":0.5304659498207887,""w"":0.005867253392005846,""h"":0.013033561420658148,""type"":""0""},{""x"":0.9205476103165872,""y"":0.35002353281923165,""w"":-0.011082589740455529,""h"":0.01621954310126352,""type"":""1""},{""x"":0.9211995273601433,""y"":0.37261503928170586,""w"":-0.010104714175121191,""h"":0.010426849136526561,""type"":""1""},{""x"":0.9280446563174838,""y"":0.3928894681582853,""w"":-0.01173450678401188,""h"":0.014481734911842462,""type"":""1""}]"
5eb90acc50d910139996e885,"[{""x"":0.6413641364136414,""y"":0.6842619745845553,""w"":0.008067473414008016,""h"":0.016943629846855636,""type"":""0""}]"
5ebb7bc31710b7acc5551b76,"[{""x"":0.5165627673878499,""y"":0.9304876724231563,""w"":0.007334066740007355,""h"":0.013033561420658231,""type"":""0""},{""x"":0.5219410829971887,""y"":0.9574236993591831,""w"":0.005378315609338677,""h"":0.01129575323123709,""type"":""0""}]"
5eb917c16148b360e1754f6a,"[{""x"":0.04155971152670823,""y"":0.77940697295536,""w"":0.011245569001344576,""h"":0.013902465515368636,""type"":""0""},{""x"":0.3021635496883021,""y"":0.801020962311285,""w"":0.010267693436010278,""h"":0.01564027370478978,""type"":""0""},{""x"":0.47135413129790316,""y"":0.24646706008713126,""w"":0.005867253392005846,""h"":0.01216465732594766,""type"":""0""},{""x"":0.6047073843186785,""y"":0.21215741645849173,""w"":0.00586725339200594,""h"":0.012164657325947618,""type"":""0""},{""x"":0.6483858262369443,""y"":0.30599905868723076,""w"":0.007497046000896443,""h"":0.01332319611889502,""type"":""0""},{""x"":0.4260481603715944,""y"":0.5557607134668068,""w"":0.010104714175121285,""h"":0.02201223706600052,""type"":""1""},{""x"":0.44470928574339075,""y"":0.32245996403702526,""w"":0.014994092001792792,""h"":0.03070127801310598,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca681,[]
5eba51f961933949eab5bcc7,"[{""x"":0.47171630743321247,""y"":0.6635410255481943,""w"":0.008257615885045269,""h"":0.01737808189421092,""type"":""2""},{""x"":0.9534694210161756,""y"":0.5123999855182649,""w"":0.011408548262233517,""h"":0.017957351290684664,""type"":""0""},{""x"":0.2841950861752843,""y"":0.9782773976322364,""w"":0.007823004522674478,""h"":0.01216465732594766,""type"":""4""}]"
5eba4dd1a18812eeba96ba6f,"[{""x"":0.24053022586209244,""y"":0.3216272642795939,""w"":-0.015428703364163583,""h"":0.036300882179018404,""type"":""4""},{""x"":0.3134091186896467,""y"":0.8131856196372326,""w"":-0.029336266960029327,""h"":0.044314108830237786,""type"":""0""},{""x"":0.34524440098330794,""y"":0.746859273740994,""w"":-0.009561449972157689,""h"":0.02201223706600052,""type"":""4""},{""x"":0.7195579640268552,""y"":0.29554807332585115,""w"":0.0056499477108204275,""h"":0.011199208331824799,""type"":""0""},{""x"":0.4487135956393989,""y"":0.4975200028963469,""w"":0.007823004522674431,""h"":0.01100611853300026,""type"":""0""},{""x"":0.45718851720562953,""y"":0.5131602766011368,""w"":0.006845128957340185,""h"":0.00984757974005286,""type"":""0""},{""x"":0.48228732338254354,""y"":0.5241663951341371,""w"":0.007171087479118267,""h"":0.01274392672242132,""type"":""0""},{""x"":0.4910882034705523,""y"":0.547337170993085,""w"":0.006845128957340185,""h"":0.01737808189421092,""type"":""0""},{""x"":0.8034470113678034,""y"":0.14195720647333546,""w"":0.026402640264026497,""h"":0.03475616378842188,""type"":""0""},{""x"":0.37638702141819114,""y"":0.10171005153084003,""w"":0.007823004522674478,""h"":0.016219543101263542,""type"":""5""}]"
5eb8fc045690a06e6436e78b,"[{""x"":0.5024243165057246,""y"":0.25876446664977126,""w"":-0.009996061334528527,""h"":0.0135162859177196,""type"":""1""},{""x"":0.4539108231810833,""y"":0.6259247191146827,""w"":0.006519170435562104,""h"":0.011585387929473919,""type"":""1""},{""x"":0.4368862812207148,""y"":0.14597588791137178,""w"":0.01564600904534905,""h"":0.02201223706600052,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca67b,"[{""x"":0.9640630729739642,""y"":0.20307012780131076,""w"":0.009289817870676034,""h"":0.01824698598892145,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca67a,[]
5eb8efc397906ade773b3fc3,"[{""x"":0.3437843784378439,""y"":0.5317693059628543,""w"":0.012467913458012493,""h"":0.01564027370478986,""type"":""0""},{""x"":0.27166605549443845,""y"":0.5265558813945911,""w"":0.008311942305341647,""h"":0.013902465515368802,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca675,"[{""x"":0.46529220823316914,""y"":0.27703558886354585,""w"":0.005215336348449683,""h"":0.02973582901898312,""type"":""1""},{""x"":0.44761801283009006,""y"":0.4953236064347172,""w"":0.007533263614427237,""h"":0.01930897988245656,""type"":""5""}]"
5eb8bfdfa89cc8ea323ca671,"[{""x"":0.5419264148637092,""y"":0.8053654827848375,""w"":0.007334066740007355,""h"":0.013033561420658231,""type"":""0""},{""x"":0.5787597278246347,""y"":0.8528655732956809,""w"":0.007823004522674525,""h"":0.012357747124772325,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca666,"[{""x"":0.47243613250213895,""y"":0.2376935423530405,""w"":0.007171087479118267,""h"":0.012743926722421361,""type"":""5""}]"
5eb922721d6c504a6214332e,"[{""x"":0.39139469502505814,""y"":0.7925491473878572,""w"":0.04547121378804545,""h"":0.08080808080808094,""type"":""0""}]"
5eba237588f54b38d4ebb1fe,[]
5eb8ef58b44e127f76085983,"[{""x"":0.4797022912167761,""y"":0.32563387760520385,""w"":0.005215336348449683,""h"":0.0123577471247722,""type"":""1""},{""x"":0.9739233182577518,""y"":0.7713334057420079,""w"":0.012712382349346033,""h"":0.02027442887657938,""type"":""5""}]"
5eb8fb81ffd4698f8dde2a3f,"[{""x"":0.41724048948104675,""y"":0.43966547192353644,""w"":-0.01086528405927011,""h"":0.01042684913652652,""type"":""1""},{""x"":0.4456667889011122,""y"":0.9608993157380255,""w"":0.01906857352401905,""h"":0.035625067883132244,""type"":""1""}]"
5eb8bfdfa89cc8ea323ca68a,"[{""x"":0.4591125779244592,""y"":0.6617790811339199,""w"":0.020535386872020556,""h"":0.03128054740957964,""type"":""0""},{""x"":0.4642464246424644,""y"":0.2016943629846856,""w"":0.012712382349346033,""h"":0.02172260236776365,""type"":""0""},{""x"":0.257643048255443,""y"":0.1593956289296791,""w"":0.006519170435562056,""h"":0.010426849136526561,""type"":""0""},{""x"":0.7567534531230902,""y"":0.7748090221208501,""w"":0.009452797131565027,""h"":0.01274392672242132,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca689,[]
5ebbb3beab8e9a3e10c692c5,[]
5ebb8544839f93f44cd3b9e5,"[{""x"":0.5030354887340585,""y"":0.38539517034140686,""w"":0.007497046000896443,""h"":0.01042684913652652,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca718,"[{""x"":0.39745661808979255,""y"":0.2906645104972464,""w"":0.007497046000896349,""h"":0.01390246551536872,""type"":""5""},{""x"":0.3871889246537822,""y"":0.5020978402101456,""w"":0.008257615885045316,""h"":0.02278459626129876,""type"":""1""}]"
5eb8bfdfa89cc8ea323ca715,"[{""x"":0.38065164541145424,""y"":0.1517685818761088,""w"":0.019883469828464298,""h"":0.03417689439194814,""type"":""3""}]"
5eb8bfdfa89cc8ea323ca70a,"[{""x"":0.06456695052221272,""y"":0.0841871522875107,""w"":0.011951812465197147,""h"":0.01737808189421094,""type"":""4""},{""x"":0.031292018090697954,""y"":0.11179899351942364,""w"":0.015971967567127085,""h"":0.01274392672242134,""type"":""4""},{""x"":0.024772847655135884,""y"":0.2786285797038485,""w"":0.012060465305789839,""h"":0.01100611853300026,""type"":""4""},{""x"":0.001955751130668622,""y"":0.3881104956373775,""w"":0.008148963044452593,""h"":0.009268310343579118,""type"":""4""},{""x"":0.42695133710901834,""y"":0.33982597781880997,""w"":0.007171087479118361,""h"":0.01544718390596524,""type"":""1""},{""x"":0.47293865188987966,""y"":0.017957351290684622,""w"":0.007497046000896443,""h"":0.014481734911842438,""type"":""5""},{""x"":0.8440288473291774,""y"":0.6221353318127513,""w"":0.014016216436458452,""h"":0.01564027370478978,""type"":""5""}]"
5eb8bfdfa89cc8ea323ca708,"[{""x"":0.38023061565415806,""y"":0.236486731110387,""w"":0.017927718697795716,""h"":0.0446037435284747,""type"":""3""},{""x"":0.380393594915047,""y"":0.3574092176242713,""w"":0.006845128957340185,""h"":0.010426849136526561,""type"":""5""}]"
5eb8bfdfa89cc8ea323ca706,"[{""x"":0.8387727661655054,""y"":0.6020419246225698,""w"":0.008311942305341694,""h"":0.01564027370478986,""type"":""5""}]"
5eb8de21ad5e75c349850ad6,"[{""x"":0.2722772277227723,""y"":0.5816226783968719,""w"":0.01210121012101207,""h"":0.017595307917888565,""type"":""0""},{""x"":0.4149859430387482,""y"":0.07899786394410051,""w"":0.007497046000896349,""h"":0.0231707758589479,""type"":""1""},{""x"":0.36707004033736707,""y"":0.19021758806705044,""w"":0.006519170435562056,""h"":0.011585387929473919,""type"":""0""},{""x"":0.3664181232938109,""y"":0.23713840918141996,""w"":0.005541294870227764,""h"":0.01042684913652652,""type"":""0""},{""x"":0.7660296893886924,""y"":0.1651883228944161,""w"":0.006953781797932848,""h"":0.01119920833182482,""type"":""0""}]"
5eba11bc4d6dc5a0a51df3b2,[]
5eba32895171c93e91707b0c,[]
5eb8bfdfa89cc8ea323ca6ea,"[{""x"":0.237990465713238,""y"":0.8018898664059955,""w"":0.00880088008800877,""h"":0.01564027370478978,""type"":""0""},{""x"":0.8077252169661409,""y"":0.7275985663082437,""w"":0.006845128957340279,""h"":0.016509177799500348,""type"":""0""}]"
5eb9721a11f03b04497a9db6,"[{""x"":0.3003911502261336,""y"":0.8451902537924043,""w"":0.006193211913783975,""h"":0.018536620687158403,""type"":""0""},{""x"":0.682984965163184,""y"":0.5937873357228198,""w"":0.009289817870676034,""h"":0.01390246551536872,""type"":""0""},{""x"":0.7751293647883306,""y"":0.9516310053944464,""w"":0.007497046000896443,""h"":0.011006118533000177,""type"":""0""},{""x"":0.7059039237257058,""y"":0.21766047572499186,""w"":0.00806747341400811,""h"":0.01564027370478982,""type"":""0""},{""x"":0.6156949028236156,""y"":0.21635711958292603,""w"":0.011001100110011033,""h"":0.014336917562724047,""type"":""0""},{""x"":0.5606894022735606,""y"":0.2202671880091235,""w"":0.009534286762009524,""h"":0.01564027370478982,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca6e7,"[{""x"":0.20263754770538778,""y"":0.15186512677552103,""w"":0.008474921566230711,""h"":0.01119920833182482,""type"":""0""},{""x"":0.48370207391109477,""y"":0.08370442779044929,""w"":0.006845128957340185,""h"":0.01332319611889504,""type"":""0""},{""x"":0.5290103084382511,""y"":0.08370442779044929,""w"":0.006845128957340185,""h"":0.01158538792947394,""type"":""0""}]"
5eb8fc0bb0442ef500f0af4a,"[{""x"":0.9652854174306319,""y"":0.5455631584663843,""w"":0.01564600904534905,""h"":0.026936026936026952,""type"":""0""},{""x"":0.9251925192519254,""y"":0.38742261322906485,""w"":0.023469013568023386,""h"":0.02867383512544801,""type"":""0""},{""x"":0.750397261948417,""y"":0.2805474095796677,""w"":0.00928981787067594,""h"":0.01477136961007929,""type"":""0""},{""x"":0.4812981298129813,""y"":0.43629846855653315,""w"":0.007823004522674431,""h"":0.013033561420658231,""type"":""0""}]"
5eb990c0dec961a155eddf9e,nan
5eb8bfdfa89cc8ea323ca6fd,nan
5eb8f610207a0338b576dc72,nan
5eb8edfab44e127f7608595c,nan
